Filename,STFMK-20201105-LW17-8125_20201125_141633_004.dat
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Sample Rate,4000
RMS,0.005438,
-0.0008802853,
-0.0055647139,
-0.0058942945,
-0.0057607545,
-0.0067503722,
0.0004488174,
-0.0024471411,
-0.0078078867,
-0.0022785140,
0.0008845776,
-0.0033251471,
-0.0051658018,
-0.0019298338,
0.0028256271,
0.0009908127,
-0.0102834553,
-0.0062581468,
0.0097431196,
-0.0024320367,
-0.0084318072,
0.0019138271,
0.0052824300,
0.0036633378,
-0.0082762809,
-0.0021213228,
0.0034975286,
-0.0003372834,
-0.0068914331,
0.0010996556,
0.0028268695,
0.0017362785,
-0.0009338654,
-0.0032045858,
0.0026308345,
0.0040618195,
0.0008157236,
-0.0031358865,
-0.0041724839,
-0.0004548505,
-0.0022975111,
-0.0030739980,
-0.0030250407,
0.0009270904,
0.0044068680,
-0.0044775866,
-0.0005957346,
0.0045743412,
0.0006756977,
-0.0013421758,
-0.0050957687,
-0.0002650053,
0.0065181507,
-0.0029594433,
-0.0104391156,
0.0037638671,
0.0054579582,
-0.0032273307,
0.0023074890,
0.0010079065,
0.0051262770,
0.0027735149,
-0.0089950757,
0.0036275634,
0.0078767994,
-0.0010096498,
0.0013103435,
-0.0009671716,
-0.0035521244,
0.0037979139,
-0.0031159176,
-0.0075350464,
0.0009904690,
-0.0002383792,
-0.0026211152,
-0.0019390110,
0.0003964499,
0.0057071750,
0.0034054723,
-0.0071290862,
-0.0044802316,
0.0019504651,
-0.0013638260,
-0.0056524132,
-0.0076482394,
0.0021154326,
0.0037639607,
-0.0056036254,
-0.0070209000,
0.0069959564,
0.0064153271,
-0.0028122067,
-0.0060117682,
0.0052106725,
0.0065884916,
-0.0020732866,
-0.0021279952,
0.0105238473,
0.0100466181,
0.0020755848,
0.0044796458,
0.0039849356,
0.0018722232,
0.0049545458,
0.0048604594,
0.0019988753,
0.0049030040,
0.0085145012,
0.0043886034,
-0.0007459759,
0.0009029991,
0.0103602093,
0.0106409825,
-0.0036522609,
0.0011273865,
0.0129625611,
0.0020554671,
-0.0066858768,
0.0048324484,
0.0119317882,
0.0041627702,
-0.0122263459,
-0.0010160638,
0.0087015741,
0.0007656442,
-0.0082505597,
-0.0031717357,
0.0052143298,
-0.0042766011,
-0.0006725899,
-0.0005966117,
0.0064006494,
0.0048985383,
-0.0065227980,
0.0004202023,
-0.0030707284,
0.0001948463,
0.0039158138,
0.0012339840,
-0.0013608313,
0.0005355797,
0.0032580388,
-0.0032867240,
-0.0010827020,
0.0049723680,
0.0071079480,
-0.0007689084,
-0.0080542155,
0.0006192976,
0.0057389396,
0.0017114874,
-0.0086725038,
0.0052106259,
0.0116257630,
-0.0061338348,
-0.0090986667,
0.0021876306,
0.0054186564,
0.0001877386,
-0.0095065115,
-0.0041874927,
0.0021386226,
-0.0054199179,
-0.0066428352,
-0.0002749519,
0.0045759375,
-0.0028238269,
-0.0070046252,
-0.0071319314,
-0.0048754173,
0.0026454558,
-0.0033619152,
-0.0065408889,
-0.0054604188,
-0.0010262004,
0.0018374003,
-0.0031652376,
-0.0001822675,
0.0063033951,
0.0030949877,
-0.0020967165,
-0.0062119737,
0.0022738865,
0.0070894267,
-0.0080995616,
-0.0083204061,
0.0037812153,
0.0024903119,
0.0010471403,
-0.0058684535,
0.0037764476,
0.0070218788,
-0.0037234803,
-0.0042006900,
0.0043153050,
0.0038705789,
-0.0030134753,
-0.0018595682,
-0.0060966788,
0.0067561986,
0.0019500119,
-0.0090333298,
-0.0026965798,
-0.0074771727,
-0.0021190294,
-0.0022689104,
-0.0099828364,
-0.0030423286,
0.0047459682,
-0.0060386658,
-0.0082772858,
0.0048013525,
-0.0007760967,
0.0017770813,
-0.0024066078,
-0.0075529283,
0.0102680568,
0.0037296559,
-0.0055630882,
-0.0067131016,
0.0002561343,
0.0043610483,
-0.0024720866,
-0.0071469666,
0.0003906187,
0.0032608495,
-0.0123759462,
-0.0105242264,
0.0000776974,
0.0022623916,
0.0011601008,
-0.0102426717,
-0.0024858629,
-0.0002776814,
-0.0110324612,
-0.0037449573,
-0.0025401777,
-0.0027836221,
0.0034577046,
-0.0029748897,
-0.0121423705,
-0.0032365171,
0.0030589956,
-0.0026863175,
-0.0031799232,
-0.0021838108,
0.0040443805,
0.0036429195,
-0.0114865787,
0.0030585367,
0.0164239146,
0.0073596863,
-0.0051409472,
-0.0024505588,
0.0149840191,
0.0091737527,
-0.0005798632,
0.0052218679,
0.0115300240,
0.0088301562,
-0.0004011320,
0.0003801889,
0.0122680152,
0.0090164896,
0.0001382828,
0.0023357235,
0.0002523978,
0.0006165644,
0.0018456475,
-0.0007744521,
0.0007522790,
0.0075768102,
0.0010414816,
-0.0028105511,
-0.0054212296,
-0.0019022052,
0.0111997323,
-0.0014461740,
-0.0052005546,
0.0060743783,
0.0010134825,
-0.0014188287,
-0.0034582340,
0.0004140820,
0.0118126459,
0.0010247492,
-0.0175538827,
-0.0035080828,
0.0089890528,
-0.0038132994,
-0.0028602486,
0.0009236162,
0.0049772742,
0.0067534028,
-0.0099490564,
-0.0004774782,
0.0105204564,
0.0003825332,
-0.0016667001,
-0.0015227571,
0.0002137292,
