Filename,STFMK-20201105-LW19-2328_20201201_064440_004.dat
Motor Spec,L-CAHU-01R, 1750,11, 22,
Sample Rate,4000
RMS,0.014721,
-0.0116754528,
-0.0376374424,
-0.0039163805,
-0.0289660301,
0.0013170501,
-0.0031583328,
0.0038207194,
-0.0115137976,
0.0045998548,
-0.0275123306,
-0.0245280713,
-0.0214648172,
-0.0293522403,
-0.0279344432,
-0.0088068238,
-0.0112212645,
-0.0066185910,
0.0042151036,
0.0037761880,
-0.0180810802,
-0.0042246263,
-0.0195413101,
-0.0315652750,
-0.0298796333,
-0.0102881398,
-0.0268567353,
-0.0087215118,
-0.0037708636,
-0.0017593820,
-0.0052690511,
0.0007294308,
-0.0224530771,
-0.0196843501,
-0.0155561026,
-0.0258441549,
-0.0165711790,
-0.0056409501,
-0.0080840969,
0.0053957081,
0.0055855284,
0.0010259181,
-0.0013782921,
-0.0037814353,
-0.0172844846,
-0.0141621120,
-0.0121003864,
-0.0171295442,
0.0005851708,
0.0090202130,
0.0042933696,
0.0014741189,
0.0260841660,
0.0043141521,
-0.0091728102,
0.0021031403,
-0.0145488428,
-0.0211285837,
-0.0018080152,
0.0065072635,
-0.0030597707,
0.0213613082,
0.0172197726,
0.0220696423,
0.0089843562,
0.0041264035,
-0.0061078165,
-0.0055628587,
-0.0062116375,
0.0001768023,
0.0055892444,
0.0181082189,
0.0137470812,
0.0268027410,
0.0159212239,
0.0129178222,
0.0102806939,
0.0048255753,
-0.0079210317,
-0.0013382098,
0.0115831494,
-0.0032987820,
0.0194019489,
0.0283587091,
0.0109570576,
0.0221779719,
0.0316730440,
0.0003855210,
-0.0002636903,
0.0050714868,
-0.0141800465,
-0.0113167819,
0.0103786476,
0.0075952155,
0.0104200272,
0.0250540301,
0.0274318997,
0.0077594123,
0.0128630437,
-0.0050520501,
-0.0134796044,
-0.0066275932,
-0.0052027353,
-0.0021180059,
0.0105269523,
0.0163738858,
0.0139240846,
0.0242186543,
0.0049384190,
-0.0001604547,
-0.0011643916,
-0.0062897247,
-0.0244425815,
0.0079056267,
-0.0109072924,
0.0071037598,
0.0190458000,
0.0189422052,
-0.0024881109,
0.0170923900,
0.0064327712,
-0.0264508873,
-0.0138023784,
-0.0125819491,
-0.0276013128,
-0.0130530531,
0.0058122175,
-0.0021988074,
0.0136063974,
0.0139011061,
0.0085649453,
-0.0046146293,
-0.0020091413,
-0.0296243653,
-0.0173837598,
-0.0214695726,
-0.0139801502,
-0.0143354274,
0.0086000655,
-0.0014814594,
0.0117181633,
0.0063588396,
-0.0110762026,
-0.0149286836,
-0.0166752916,
-0.0216534920,
-0.0267229937,
-0.0014056104,
-0.0123133399,
0.0065048756,
0.0185393281,
0.0084991483,
-0.0034425047,
0.0048070825,
-0.0079462230,
-0.0299064275,
-0.0234505814,
-0.0129072228,
-0.0264176838,
-0.0054096114,
-0.0011842916,
0.0013712806,
0.0050807586,
0.0170813911,
-0.0101907412,
-0.0059863129,
-0.0125141265,
-0.0239097048,
-0.0204363298,
-0.0142617784,
-0.0123413131,
-0.0043751197,
0.0194862522,
0.0077681378,
0.0185823385,
0.0073040952,
0.0021898416,
-0.0129282884,
-0.0142457932,
-0.0243447516,
-0.0140813496,
-0.0019968823,
-0.0030099535,
0.0140708238,
0.0254919976,
0.0161041245,
0.0076846154,
0.0190579500,
