Filename,STFMK-20201105-LW19-2328_20201201_064507_004.dat
Motor Spec,L-CAHU-01R, 1750,11, 22,
Sample Rate,4000
RMS,0.014882,
-0.0131019587,
-0.0198279954,
-0.0155844120,
-0.0337211639,
-0.0162614174,
-0.0131828487,
-0.0053598946,
-0.0124174766,
0.0070482814,
-0.0050408673,
-0.0139920376,
-0.0163068194,
-0.0223259050,
-0.0288439710,
-0.0202760827,
-0.0177137144,
-0.0150775500,
0.0056300666,
0.0102249514,
0.0021433462,
0.0070776893,
-0.0018381536,
-0.0123011544,
-0.0180383623,
-0.0214875285,
-0.0302099697,
-0.0172190946,
-0.0114377076,
-0.0088952035,
0.0053846678,
0.0000785543,
-0.0007798010,
-0.0048312806,
-0.0104953032,
-0.0280579943,
-0.0139295999,
-0.0258615389,
-0.0186219681,
-0.0063617099,
0.0020682581,
0.0050227987,
0.0123670241,
0.0132272691,
-0.0015251782,
-0.0077149095,
-0.0079777166,
-0.0219570827,
-0.0151055809,
-0.0083458591,
-0.0017111517,
-0.0044378508,
0.0243464187,
0.0149953105,
0.0067235529,
0.0111529995,
0.0031451746,
-0.0143987536,
-0.0115944641,
-0.0091184648,
-0.0155121470,
0.0024457993,
0.0101179127,
0.0259385519,
0.0208011903,
0.0291613229,
0.0210058615,
0.0080837514,
0.0017448000,
-0.0063245138,
-0.0067031784,
0.0006794065,
0.0025077974,
0.0171414968,
0.0263950210,
0.0259829145,
0.0248675421,
0.0213961378,
0.0018868370,
-0.0022701931,
-0.0033576209,
-0.0207951590,
-0.0035867442,
0.0059075421,
0.0042671738,
0.0129555361,
0.0389225557,
0.0203461163,
0.0249469113,
0.0247954167,
0.0087978998,
0.0015196765,
0.0048084501,
-0.0033881983,
-0.0051959343,
0.0135245118,
0.0164918937,
0.0119377263,
0.0289610699,
0.0132247545,
0.0105407164,
0.0067340583,
-0.0094929468,
-0.0263322107,
-0.0076365294,
-0.0167497136,
-0.0040216832,
0.0089147016,
0.0170779396,
0.0208454113,
0.0263622217,
0.0200782157,
-0.0058245095,
0.0010204001,
-0.0174950939,
-0.0189464763,
-0.0143343117,
-0.0047047692,
-0.0074041616,
0.0155514814,
0.0162773430,
0.0072209910,
0.0065691699,
0.0060825958,
-0.0233878847,
-0.0241781306,
-0.0168209355,
-0.0280001350,
-0.0147041529,
-0.0032156105,
0.0003162117,
0.0056699449,
0.0146844573,
0.0018214770,
-0.0018885429,
-0.0075512961,
-0.0157640018,
-0.0299524590,
-0.0055623921,
-0.0179671813,
-0.0072134864,
0.0039855801,
0.0105515905,
0.0015482397,
0.0083049722,
-0.0036094263,
-0.0218632184,
-0.0143386535,
-0.0293153431,
-0.0295715798,
-0.0172578059,
-0.0092165489,
-0.0153988367,
0.0117080184,
0.0079723755,
0.0054312441,
0.0086236196,
-0.0006917687,
-0.0204742774,
-0.0067676376,
-0.0118025262,
-0.0163125657,
0.0046528401,
0.0077196732,
-0.0006267239,
0.0154282348,
0.0143259261,
-0.0108418670,
-0.0032330663,
-0.0075345277,
-0.0227316879,
-0.0153974174,
0.0008329792,
-0.0089629097,
0.0019862670,
0.0107996119,
0.0111880479,
0.0072973040,
0.0108971493,
-0.0014168257,
-0.0061840075,
0.0013331244,
-0.0075539132,
-0.0046690959,
0.0124281794,
0.0163041726,
0.0099377790,
0.0277246814,
