Filename,STFCB-20200928-0105-0109_20201107_101204_002.dat
Motor Spec,L-CAHU-01R,1750,11,22,
Sample Rate,2000
RMS,16.8496,16.94862,14.81959,
-10.1298828125,-13.453125,19.9794921875,
-7.20703125,-16.0556640625,19.05859375,
-2.1220703125,-19.4990234375,16.6962890625,
1.9619140625,-21.4609375,14.0537109375,
6.5263671875,-23.0224609375,10.6103515625,
10.9306640625,-23.86328125,6.88671875,
14.494140625,-22.90234375,2.482421875,
17.45703125,-23.142578125,-0.2001953125,
20.099609375,-21.0205078125,-4.4443359375,
22.26171875,-18.818359375,-8.1279296875,
22.0615234375,-14.7744140625,-11.1708984375,
22.982421875,-11.291015625,-14.5341796875,
22.0615234375,-7.7275390625,-16.2158203125,
21.3408203125,-3.5634765625,-18.4580078125,
19.138671875,0.7607421875,-19.4189453125,
16.576171875,5.685546875,-20.6201171875,
12.5322265625,10.009765625,-20.01953125,
8.3681640625,14.0537109375,-19.1787109375,
5.60546875,16.6162109375,-18.2177734375,
0.3603515625,19.8193359375,-15.455078125,
-3.923828125,21.94140625,-12.8125,
-8.7685546875,22.7421875,-8.48828125,
-12.6923828125,23.54296875,-5.28515625,
-16.095703125,22.421875,-0.880859375,
-19.0986328125,22.0615234375,2.2421875,
-21.220703125,19.8193359375,6.2060546875,
-23.3427734375,17.0966796875,10.169921875,
-22.662109375,12.65234375,13.0927734375,
-23.302734375,9.2490234375,16.0556640625,
-22.421875,5.8056640625,17.5771484375,
-21.1005859375,1.0009765625,19.779296875,
-18.6982421875,-3.36328125,20.580078125,
-15.3349609375,-8.48828125,21.220703125,
-11.69140625,-12.2919921875,20.580078125,
-7.20703125,-16.015625,19.138671875,
-4.083984375,-18.5380859375,17.77734375,
1.201171875,-21.4609375,14.89453125,
5.8056640625,-23.5830078125,11.8916015625,
10.41015625,-23.54296875,7.046875,
13.93359375,-24.263671875,4.1640625,
17.296875,-23.1025390625,-0.16015625,
20.1396484375,-22.0615234375,-3.603515625,
21.78125,-19.4990234375,-7.2470703125,
23.54296875,-16.3359375,-11.2509765625,
22.6220703125,-11.8115234375,-13.93359375,
22.8623046875,-8.3681640625,-16.5361328125,
21.9013671875,-5.044921875,-17.8173828125,
20.259765625,0,-19.8994140625,
17.4169921875,4.5244140625,-20.5400390625,
13.3330078125,9.609375,-20.5,
10.169921875,13.052734375,-20.01953125,
5.60546875,16.65625,-18.2578125,
2.1220703125,19.05859375,-16.5361328125,
-2.72265625,21.5810546875,-13.6533203125,
-7.767578125,23.5830078125,-10.25,
-12.0517578125,22.90234375,-5.28515625,
-15.4150390625,23.54296875,-2.482421875,
-18.578125,22.341796875,1.6416015625,
-21.220703125,20.98046875,5.3251953125,
-22.4619140625,18.017578125,8.80859375,
-23.86328125,14.4541015625,12.8125,
-23.1025390625,10.25,15.2548828125,
-23.0224609375,6.5263671875,17.77734375,
-21.78125,3.04296875,18.8984375,
-20.0595703125,-1.9619140625,20.8603515625,
