Filename,STFMK-20201105-LW19-2373_20201223_091609_004.dat
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Sample Rate,4000
RMS,0.007029,
0.0002932014,
-0.0011018706,
0.0042987606,
0.0078256465,
0.0060064294,
0.0020433208,
-0.0061069573,
0.0021377159,
0.0027444097,
0.0007636481,
-0.0031663203,
0.0002038660,
0.0012077776,
-0.0046532233,
-0.0106268544,
-0.0063183187,
0.0015052783,
-0.0053897691,
-0.0147861652,
-0.0044673132,
0.0010955655,
0.0028831861,
-0.0034316757,
-0.0003441760,
0.0070917094,
0.0046784235,
-0.0017002323,
-0.0014129137,
-0.0012679496,
-0.0058792140,
-0.0109085804,
-0.0106090596,
-0.0091560772,
-0.0059734308,
-0.0134312734,
-0.0190512519,
-0.0094292210,
-0.0028094794,
0.0000081472,
-0.0063474653,
-0.0107199242,
-0.0033737398,
0.0008120317,
-0.0037618007,
-0.0026653914,
0.0003278219,
-0.0070859822,
-0.0140639124,
-0.0137548391,
-0.0087968064,
-0.0028859172,
-0.0143539459,
-0.0146342088,
-0.0077457847,
0.0001192589,
-0.0011712975,
-0.0056062941,
-0.0028992689,
-0.0011712901,
-0.0013001299,
-0.0060887937,
-0.0027862799,
0.0031747050,
-0.0024301969,
-0.0039320048,
-0.0015849677,
0.0077490318,
0.0023561714,
-0.0057000709,
-0.0082743689,
-0.0011616370,
0.0011800616,
-0.0017306344,
-0.0040370310,
-0.0047887573,
-0.0008090531,
0.0033529333,
0.0026458874,
0.0077883014,
0.0102162128,
0.0044267457,
-0.0015260697,
-0.0017675966,
0.0025495535,
0.0034644769,
-0.0074558491,
-0.0074077123,
-0.0023661996,
0.0034307763,
-0.0044086198,
-0.0038884147,
0.0047550267,
0.0055441563,
0.0009266621,
-0.0001018772,
0.0072937696,
0.0088555664,
0.0022726764,
0.0002920974,
0.0086636897,
0.0111097582,
0.0071189795,
0.0019231362,
0.0041750595,
0.0059184935,
0.0077236658,
0.0040752906,
0.0005383272,
0.0028098524,
0.0041489415,
-0.0001086451,
-0.0008977046,
0.0039008916,
0.0097931409,
0.0048303534,
0.0018557373,
0.0083674574,
0.0166319516,
0.0130216414,
0.0100299912,
0.0125999926,
0.0189960860,
0.0147637278,
0.0060385903,
0.0076495707,
0.0083677676,
0.0039184382,
-0.0043086698,
-0.0016868166,
0.0006946246,
0.0002686736,
-0.0048031420,
-0.0038554082,
0.0077355737,
0.0074954778,
0.0045074346,
0.0022382317,
0.0055299317,
0.0082889125,
0.0062534399,
0.0000121786,
-0.0047846888,
-0.0003366607,
0.0014302493,
-0.0043210066,
-0.0030478756,
0.0002142404,
-0.0011916282,
-0.0098041268,
-0.0106910709,
-0.0000214044,
0.0019452742,
-0.0068326825,
-0.0060164258,
-0.0007594897,
0.0045577255,
-0.0031181937,
-0.0059080031,
0.0002202377,
-0.0005852429,
-0.0023657575,
-0.0025058743,
0.0003812623,
0.0031427471,
-0.0014322897,
-0.0069001131,
-0.0059198970,
-0.0031129322,
-0.0052264510,
-0.0140086925,
-0.0160631929,
-0.0077131060,
-0.0040736031,
-0.0071116444,
-0.0120926723,
-0.0046310336,
0.0028344244,
-0.0008658791,
-0.0022522837,
0.0022066918,
0.0013060122,
-0.0067209387,
-0.0138111860,
-0.0093639279,
-0.0053696893,
-0.0083883367,
-0.0139360745,
-0.0111025590,
-0.0058268658,
-0.0006182470,
-0.0038497425,
-0.0034643915,
0.0001398132,
0.0024301820,
-0.0019953707,
-0.0071833041,
-0.0027068732,
-0.0006374982,
-0.0054628523,
-0.0087350169,
0.0017307883,
0.0091513656,
0.0010304437,
-0.0061447960,
-0.0048854952,
-0.0014073494,
0.0008317706,
-0.0044818991,
-0.0041505699,
-0.0020862848,
-0.0038916513,
-0.0064404299,
-0.0024652199,
0.0024797576,
0.0063277716,
0.0022927783,
-0.0050042318,
-0.0007180693,
0.0089956895,
0.0054529565,
-0.0010074215,
0.0008402273,
0.0059199571,
0.0042206626,
-0.0029399525,
-0.0000896133,
0.0016086837,
0.0012062305,
-0.0043732892,
0.0013833720,
0.0081319511,
0.0051617115,
-0.0024166438,
-0.0006668927,
0.0078401808,
0.0112428246,
0.0078618098,
0.0009910965,
0.0022851881,
0.0101722050,
0.0090017971,
0.0035950490,
0.0011438377,
0.0025041592,
0.0022728262,
-0.0032774380,
0.0012633121,
0.0095227193,
0.0051508057,
-0.0044448390,
-0.0026250237,
0.0044515515,
0.0107852919,
0.0063095475,
0.0009839351,
0.0061413092,
0.0117142666,
0.0107531231,
0.0091701914,
0.0112139303,
0.0144061614,
0.0114078596,
0.0060323011,
0.0078954808,
0.0124799795,
0.0059931776,
-0.0072543640,
-0.0024468256,
0.0041465913,
0.0007694524,
-0.0019427085,
-0.0062358789,
-0.0002458669,
0.0058971839,
0.0046611372,
0.0048672357,
0.0074373037,
0.0118963877,
0.0077360114,
0.0027081862,
0.0027339649,
0.0097874170,
0.0082732299,
-0.0045551779,
-0.0069376589,
0.0010781380,
0.0000184113,
-0.0089747850,
-0.0086337375,
-0.0011889240,
-0.0002895572,
-0.0064442311,
-0.0063484726,
-0.0007443803,
-0.0003950354,
-0.0037194011,
-0.0032840054,
0.0002318063,
0.0045307209,
0.0028336565,
-0.0089607537,
-0.0092993220,
-0.0011364182,
0.0005437993,
-0.0050673457,
-0.0116877211,
-0.0094330134,
-0.0071798409,
-0.0115083242,
-0.0118857156,
-0.0025784723,
0.0020305014,
-0.0062704347,
-0.0083190007,
-0.0017887541,
0.0049324529,
-0.0039934628,
-0.0120626772,
-0.0114298016,
-0.0048228670,
-0.0033221697,
-0.0113067022,
-0.0128162820,
-0.0052456940,
-0.0048759854,
-0.0048595830,
-0.0047142953,
0.0036787542,
0.0049582287,
-0.0034004331,
-0.0115140211,
-0.0055995779,
0.0012954684,
-0.0060901516,
-0.0116050262,
-0.0051215715,
-0.0012000601,
-0.0026249127,
-0.0066729486,
-0.0061350036,
0.0001059947,
-0.0012065312,
-0.0056111617,
-0.0064000133,
-0.0042107590,
-0.0021133637,
-0.0058382722,
-0.0069008772,
0.0010699478,
0.0082004331,
0.0055599813,
-0.0026139827,
0.0013243956,
0.0081798378,
0.0097249150,
-0.0006345081,
-0.0038534368,
