Filename,STFMK-20201105-LW19-2373_20201223_091127_004.dat
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Sample Rate,4000
RMS,0.006983,
0.0084554655,
0.0008339939,
-0.0060364814,
0.0006766272,
0.0012423818,
-0.0044276253,
-0.0064700865,
-0.0017261328,
0.0024075320,
0.0022505878,
-0.0011179529,
0.0010823281,
0.0059270859,
0.0035569060,
-0.0053843651,
-0.0070122359,
0.0023037172,
0.0055009248,
0.0015912851,
-0.0061352137,
-0.0066958047,
-0.0024744237,
-0.0057029491,
-0.0095359888,
-0.0064267311,
-0.0022532402,
-0.0078151524,
-0.0148999877,
-0.0098884404,
-0.0030416145,
-0.0034459089,
-0.0126501340,
-0.0140631348,
-0.0037127407,
0.0003355427,
-0.0026797878,
-0.0082040234,
-0.0027661161,
0.0027473855,
-0.0035559954,
-0.0076306141,
-0.0063380217,
-0.0025870230,
-0.0088854451,
-0.0123059899,
-0.0069638812,
-0.0003226854,
-0.0033463566,
-0.0146763027,
-0.0107805049,
-0.0033266342,
-0.0021362533,
-0.0061264150,
-0.0092399763,
-0.0063590426,
-0.0038864419,
-0.0068633468,
-0.0051754722,
-0.0024121357,
0.0021339245,
-0.0030391116,
-0.0060660848,
-0.0037110895,
0.0043488643,
0.0049054297,
-0.0014762465,
-0.0037490425,
0.0046556713,
0.0059761591,
-0.0046187574,
-0.0065038209,
0.0027637533,
0.0004084308,
-0.0075524077,
-0.0104479175,
-0.0004378296,
0.0010262195,
-0.0064148465,
-0.0106480792,
-0.0043512355,
0.0025477076,
-0.0024182524,
-0.0023659996,
0.0020093655,
0.0047171018,
0.0072470792,
0.0012539524,
0.0028491709,
0.0067385663,
0.0077792685,
0.0023674183,
0.0005802462,
0.0060971742,
0.0074080792,
-0.0010608555,
-0.0067528533,
-0.0008023967,
0.0068185148,
-0.0023489310,
-0.0034796658,
-0.0011681881,
0.0012849916,
0.0013138122,
-0.0006702729,
0.0057271053,
0.0146344202,
0.0100593632,
0.0054635387,
0.0100840069,
0.0164441187,
0.0176200792,
0.0101462202,
0.0050818752,
0.0126243830,
0.0102460086,
0.0000781354,
-0.0025901173,
0.0038625647,
0.0043081408,
0.0051994692,
-0.0028793921,
-0.0022641893,
0.0068609281,
0.0025153533,
0.0008991566,
0.0024414088,
0.0066988678,
0.0075455364,
0.0027896385,
0.0019517705,
0.0105736023,
0.0116609596,
0.0042996090,
0.0026744639,
0.0063427975,
0.0100573227,
0.0022279606,
-0.0051117530,
-0.0010009781,
0.0028369108,
0.0005243301,
-0.0038129373,
0.0002850266,
0.0032501705,
-0.0018741976,
-0.0012378750,
0.0002860546,
0.0086846566,
0.0068472675,
-0.0024526236,
-0.0016953293,
0.0045360387,
0.0075880508,
0.0006129185,
-0.0062367897,
-0.0052477987,
0.0021480231,
-0.0010245371,
-0.0069210916,
-0.0023416802,
-0.0013492112,
-0.0050259661,
-0.0087275365,
-0.0061681774,
0.0007634449,
-0.0046125902,
-0.0135040153,
-0.0107293073,
-0.0032844685,
-0.0020188168,
-0.0082232282,
-0.0080495225,
-0.0022074496,
0.0018701149,
-0.0050445320,
-0.0068904366,
-0.0024057287,
-0.0034704357,
-0.0104456283,
-0.0109834420,
-0.0028059375,
0.0006212994,
-0.0081401309,
-0.0107277967,
-0.0071798936,
-0.0027105226,
-0.0025325902,
-0.0041646450,
-0.0078280885,
-0.0027998697,
-0.0000417601,
-0.0045514246,
-0.0071984432,
-0.0034560941,
-0.0024151532,
-0.0061796252,
-0.0128596751,
-0.0047654454,
0.0014996973,
-0.0024053555,
-0.0071233716,
-0.0022257098,
0.0039799223,
0.0034413608,
-0.0023179988,
0.0024010797,
0.0072430642,
0.0014845682,
-0.0065610418,
-0.0051599387,
-0.0023016282,
-0.0013257399,
-0.0096617853,
-0.0092645856,
-0.0029416294,
0.0016704289,
-0.0014316177,
-0.0045332192,
-0.0027408223,
0.0033039795,
0.0035208429,
0.0005756668,
0.0039063226,
0.0088821324,
0.0058020931,
-0.0009398765,
0.0019099814,
0.0106637497,
0.0110937525,
0.0003322106,
0.0004768759,
0.0042215548,
0.0075431420,
0.0022034659,
-0.0042338180,
-0.0019991011,
0.0014158033,
-0.0026079980,
-0.0055512404,
0.0003064054,
0.0030812025,
0.0014254474,
-0.0011085016,
0.0077736476,
0.0178063307,
0.0133906761,
0.0063682338,
0.0098998006,
0.0171232615,
0.0100360522,
0.0061294506,
0.0043888083,
0.0052940827,
0.0053264033,
0.0009583377,
-0.0048733042,
0.0014507644,
0.0028302819,
0.0001121262,
-0.0023444472,
-0.0019062945,
0.0064196722,
0.0048408266,
-0.0034704127,
0.0032460506,
0.0095864320,
0.0081878733,
0.0027711377,
0.0037056857,
0.0114931688,
0.0135617126,
0.0053918753,
0.0051309578,
0.0132454420,
0.0083299512,
0.0041810963,
-0.0009102742,
0.0035888704,
0.0083773676,
0.0045734239,
0.0008823192,
0.0025894612,
0.0015708314,
0.0004665197,
-0.0063929232,
-0.0047156969,
0.0009425596,
0.0023342061,
-0.0071328133,
-0.0098141488,
0.0004564835,
0.0036061078,
-0.0044898014,
-0.0055124415,
0.0022719044,
0.0059014251,
0.0007253990,
-0.0037081628,
-0.0028640172,
-0.0009777348,
-0.0031094088,
-0.0092176069,
-0.0074957940,
-0.0043328851,
-0.0053333747,
-0.0127420481,
-0.0114270477,
-0.0080717951,
-0.0006006755,
-0.0081546269,
-0.0095605552,
0.0003978934,
0.0024778708,
-0.0040484318,
-0.0096060829,
-0.0012379615,
0.0004944177,
-0.0035760493,
-0.0078919781,
-0.0028382530,
0.0028840883,
-0.0025973611,
-0.0046934644,
-0.0047261277,
-0.0017915020,
-0.0015414915,
-0.0096697165,
-0.0131056290,
-0.0075328229,
-0.0067765075,
-0.0119478647,
-0.0129470360,
-0.0102964099,
-0.0006286383,
-0.0007196350,
-0.0101731764,
-0.0034077486,
0.0071865469,
0.0060088504,
0.0016862110,
0.0043267440,
0.0095385769,
0.0059846840,
-0.0034518666,
-0.0028908483,
0.0038074169,
-0.0013709021,
-0.0100665493,
-0.0068419799,
-0.0035609226,
-0.0046453057,
-0.0083580809,
-0.0099250469,
-0.0034934564,
0.0059245266,
0.0055730627,
-0.0005748217,
