Filename,STFMK-20201105-LW19-2373_20201223_091830_004.dat
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Sample Rate,4000
RMS,0.007174,
-0.0037155545,
-0.0000454070,
0.0056464765,
0.0036450811,
-0.0060650660,
-0.0044800257,
0.0030955817,
0.0037346778,
-0.0089270975,
-0.0077685625,
-0.0023274899,
-0.0023856584,
-0.0070139482,
-0.0089510540,
-0.0020572417,
0.0047030854,
0.0021189828,
-0.0019314477,
0.0029626978,
0.0062978324,
0.0090946527,
0.0039261682,
0.0040577813,
0.0101415897,
0.0077179954,
0.0003053611,
-0.0036767446,
0.0031187017,
0.0021781560,
-0.0064709573,
-0.0094678802,
-0.0041243029,
0.0029721379,
-0.0009186486,
-0.0041510812,
-0.0007916917,
0.0039039352,
0.0037290454,
-0.0009806700,
0.0049151285,
0.0120683182,
0.0076288283,
0.0012090714,
0.0027393119,
0.0114241289,
0.0108898133,
0.0012709283,
0.0031595887,
0.0109484056,
0.0147073567,
0.0041937800,
0.0030967032,
0.0061262837,
0.0071000336,
0.0051459339,
0.0011509181,
0.0046394398,
0.0084465323,
0.0063735149,
0.0030437931,
0.0053448435,
0.0098109264,
0.0105930045,
0.0055063106,
0.0030615283,
0.0109156519,
0.0096286442,
0.0033984832,
0.0006499740,
0.0065706065,
0.0086408956,
-0.0002404982,
-0.0034750323,
0.0027429827,
0.0080933683,
0.0036158548,
0.0006269070,
0.0054121972,
0.0056618955,
0.0021305555,
-0.0015622017,
-0.0003610685,
0.0035810163,
-0.0015776110,
-0.0085036438,
-0.0130630843,
-0.0037177196,
0.0009172290,
-0.0016086693,
-0.0071687694,
-0.0028667757,
0.0110207135,
0.0034174002,
-0.0039279456,
0.0022824872,
0.0027268033,
-0.0013641864,
-0.0095072631,
-0.0030020396,
-0.0001224524,
-0.0042681745,
-0.0118147386,
-0.0071603302,
-0.0037846081,
-0.0027261672,
-0.0066040950,
-0.0105647128,
-0.0046234969,
0.0031291251,
-0.0004213123,
-0.0037603686,
0.0000965105,
0.0053543174,
0.0009796747,
-0.0068332180,
-0.0009866667,
0.0049581141,
-0.0024594411,
-0.0118393656,
-0.0089844801,
-0.0039652358,
-0.0065434314,
-0.0119039239,
-0.0181185231,
-0.0128836203,
-0.0090572443,
-0.0112442020,
-0.0129072694,
-0.0056526419,
0.0005108842,
0.0006741451,
-0.0052675586,
0.0000090825,
0.0074867760,
0.0079284105,
-0.0048061153,
-0.0038266403,
-0.0003065192,
-0.0001021326,
-0.0093248459,
-0.0062506548,
-0.0041393912,
-0.0032331250,
-0.0095416130,
-0.0123194968,
-0.0028050905,
-0.0034860407,
-0.0094085317,
-0.0079285689,
0.0007692957,
0.0062498003,
-0.0017949650,
-0.0060915584,
-0.0028138726,
0.0070090946,
0.0101775397,
0.0032941150,
0.0046404162,
0.0050100726,
0.0043342183,
-0.0031317780,
-0.0034572023,
0.0026584568,
0.0016391538,
-0.0117953178,
-0.0123279877,
-0.0060426630,
0.0020169306,
-0.0001427196,
-0.0026836903,
0.0013298346,
0.0077642784,
0.0070982315,
0.0023968380,
0.0053781709,
0.0107570691,
0.0120528843,
0.0053193839,
0.0019870650,
0.0102926809,
0.0066112583,
-0.0039420598,
-0.0018678792,
0.0073972070,
0.0042621270,
0.0003759906,
-0.0022655455,
0.0007379735,
0.0111017935,
0.0091609200,
0.0054498566,
0.0063972636,
0.0111129805,
0.0106301885,
0.0069075548,
0.0058757490,
0.0157366525,
0.0182148479,
0.0060240142,
0.0009510930,
0.0095275156,
0.0100723002,
0.0051222281,
-0.0015476072,
0.0050810259,
0.0111880051,
0.0024833742,
-0.0023248449,
0.0055647604,
0.0060372795,
0.0056121382,
0.0038426355,
0.0045443438,
0.0090827625,
0.0091329282,
-0.0012359942,
-0.0019650580,
0.0029740469,
0.0057845293,
-0.0010371023,
-0.0098436838,
-0.0070160972,
-0.0017524024,
-0.0043846644,
-0.0080537312,
-0.0035678840,
0.0033792902,
-0.0009472834,
-0.0032006609,
0.0042837122,
0.0123692472,
0.0079422137,
-0.0012681453,
-0.0036357781,
0.0003929662,
0.0031868811,
-0.0052578240,
-0.0053650234,
-0.0012641561,
-0.0024815348,
-0.0085010035,
-0.0133530907,
-0.0081962151,
-0.0002484068,
-0.0060793799,
-0.0095234802,
-0.0010918693,
0.0060409354,
-0.0029888544,
-0.0101462342,
-0.0011956563,
0.0035754128,
-0.0030630277,
-0.0071866228,
-0.0069672447,
-0.0005131973,
-0.0048902887,
-0.0063585066,
-0.0088788364,
-0.0102506941,
-0.0088118128,
-0.0148460828,
-0.0163779687,
-0.0116400737,
-0.0056194584,
-0.0057804994,
-0.0113250175,
-0.0080301035,
0.0035262853,
0.0016875163,
-0.0057658996,
-0.0064230645,
0.0058259978,
0.0011995407,
-0.0078007164,
-0.0085941395,
-0.0013877344,
-0.0032772082,
-0.0067019146,
-0.0091112880,
-0.0008287214,
0.0032329184,
0.0001545114,
-0.0056556333,
-0.0003014738,
0.0025871359,
0.0028733662,
-0.0026365111,
-0.0054714698,
0.0015031896,
0.0029989397,
-0.0046659787,
-0.0031653582,
0.0059875096,
0.0068610916,
0.0014820973,
-0.0020496107,
0.0047320807,
0.0082174418,
0.0004899737,
-0.0058709080,
-0.0011307837,
0.0030694534,
0.0006261354,
-0.0012166377,
0.0039041527,
0.0093175462,
0.0068374574,
-0.0005485792,
0.0024904506,
0.0093932925,
0.0082283802,
-0.0020568762,
-0.0029376955,
0.0026533951,
0.0048127417,
-0.0051188730,
-0.0033376354,
0.0076385941,
0.0088157104,
0.0044063330,
0.0018473620,
0.0071215639,
0.0115539283,
0.0092076287,
0.0065508992,
0.0098314499,
0.0098157469,
0.0063805557,
0.0010561647,
0.0031329829,
0.0065344283,
0.0072169164,
-0.0007029783,
-0.0029958882,
0.0062077767,
0.0093592294,
0.0025424187,
0.0035682791,
0.0102691259,
0.0152643155,
0.0078124963,
0.0038569910,
0.0082038771,
0.0113803418,
0.0055514458,
0.0050890255,
0.0060215965,
0.0082270177,
0.0026449459,
-0.0038462863,
-0.0009271701,
0.0053069047,
0.0048848670,
-0.0016157506,
-0.0096289730,
-0.0052607600,
0.0030951025,
-0.0002304783,
-0.0043560932,
